accommodates,bathrooms,bedrooms,beds,price,guests_included,availability_365,number_of_reviews,review_scores_rating,clusters,cluster
2,1.0,1.0,1.0,99.0,1,0,4,85.0,0,pink
2,0.0,1.0,1.0,83.0,2,0,15,89.0,0,pink
2,1.0,1.0,1.0,60.0,1,35,56,98.0,0,pink
4,1.0,1.0,1.0,160.0,1,78,34,92.0,0,pink
2,1.0,1.0,1.0,125.0,1,0,4,100.0,0,pink
2,1.0,1.0,1.0,80.0,1,0,11,98.0,0,pink
4,2.0,2.0,2.0,319.0,1,0,50,98.0,0,pink
2,1.0,1.0,1.0,100.0,1,308,35,96.0,3,
2,1.0,2.0,3.0,110.0,1,0,7,89.0,0,pink
2,1.0,1.0,1.0,99.0,1,0,20,91.0,0,pink
2,1.0,1.0,1.0,95.0,1,0,10,94.0,0,pink
4,1.5,4.0,6.0,250.0,1,0,6,93.0,0,pink
3,1.0,2.0,2.0,159.0,2,13,46,99.0,0,pink
2,1.0,1.0,1.0,65.0,1,0,14,93.0,0,pink
2,1.0,1.0,1.0,90.0,1,0,0,97.0,0,pink
4,1.0,2.0,3.0,190.0,1,0,2,100.0,0,pink
2,1.0,1.0,1.0,80.0,1,0,8,98.0,0,pink
2,1.0,1.0,1.0,100.0,1,0,1,80.0,0,pink
2,1.0,1.0,1.0,55.0,2,0,0,97.0,0,pink
4,3.5,3.0,4.0,650.0,4,0,7,91.0,1,purple
2,1.5,1.0,1.0,100.0,2,4,6,90.0,0,pink
2,1.0,1.0,1.0,97.0,2,13,45,97.0,0,pink
2,1.0,1.0,1.0,54.0,1,0,2,100.0,0,pink
2,1.0,1.0,2.0,190.0,2,84,37,97.0,0,pink
5,1.5,1.0,3.0,120.0,4,9,45,90.0,0,pink
4,1.0,1.0,2.0,210.0,2,69,46,99.0,0,pink
2,1.0,1.0,2.0,180.0,2,84,47,96.0,0,pink
2,1.0,0.0,1.0,75.0,1,138,24,100.0,0,pink
2,1.0,1.0,1.0,59.0,1,58,402,97.0,0,pink
4,1.5,3.0,5.0,300.0,1,14,10,100.0,0,pink
2,1.0,1.0,1.0,95.0,1,0,10,94.0,0,pink
4,1.0,2.0,2.0,165.0,2,363,29,91.0,3,
2,1.0,1.0,1.0,78.0,1,0,11,96.0,0,pink
2,1.0,1.0,1.0,105.0,2,0,14,99.0,0,pink
6,1.5,2.0,3.0,300.0,6,0,19,98.0,0,pink
4,1.0,2.0,2.0,280.0,1,1,43,95.0,0,pink
4,1.0,2.0,2.0,120.0,2,0,30,94.0,0,pink
4,1.5,2.0,2.0,160.0,4,0,26,98.0,0,pink
4,1.0,2.0,4.0,259.0,4,60,51,96.0,0,pink
2,1.0,1.0,1.0,82.0,1,0,1,100.0,0,pink
2,1.0,1.0,1.0,120.0,1,25,20,93.0,0,pink
2,1.0,1.0,1.0,85.0,1,88,34,94.0,0,pink
2,1.0,1.0,1.0,70.0,2,0,1,100.0,0,pink
2,1.0,1.0,1.0,150.0,1,0,31,94.0,0,pink
2,1.0,1.0,1.0,250.0,1,0,4,90.0,0,pink
2,1.0,1.0,1.0,130.0,1,78,23,97.0,0,pink
6,2.0,2.0,3.0,200.0,1,128,126,94.0,3,
3,1.0,2.0,2.0,129.0,1,0,8,95.0,0,pink
4,1.0,2.0,4.0,125.0,1,0,29,91.0,0,pink
2,1.0,1.0,1.0,85.0,1,0,35,98.0,0,pink
2,1.0,1.0,1.0,69.0,1,24,103,91.0,0,pink
2,1.0,1.0,1.0,139.0,1,0,12,97.0,0,pink
2,1.0,1.0,1.0,198.0,1,0,34,98.0,0,pink
2,1.0,1.0,1.0,175.0,2,0,21,94.0,0,pink
4,1.0,2.0,2.0,295.0,1,10,9,96.0,0,pink
2,1.0,0.0,2.0,95.0,2,0,24,96.0,0,pink
4,1.5,2.0,2.0,99.0,2,0,20,98.0,0,pink
6,2.0,3.0,3.0,450.0,4,38,26,87.0,1,purple
2,1.0,1.0,1.0,50.0,1,0,2,100.0,0,pink
2,1.5,1.0,1.0,155.0,1,127,27,99.0,0,pink
3,1.0,2.0,2.0,140.0,2,344,28,95.0,3,
2,1.0,0.0,1.0,95.0,2,4,5,100.0,0,pink
4,1.0,2.0,2.0,300.0,1,8,9,98.0,0,pink
2,1.0,0.0,2.0,65.0,2,19,24,90.0,0,pink
2,1.0,1.0,1.0,129.0,2,0,22,98.0,0,pink
2,1.0,1.0,1.0,189.0,1,0,6,97.0,0,pink
2,1.0,1.0,1.0,99.0,1,0,0,97.0,0,pink
2,1.5,1.0,1.0,50.0,2,209,282,95.0,3,
4,2.0,3.0,4.0,350.0,1,0,2,100.0,1,purple
5,1.0,3.0,5.0,200.0,5,0,2,90.0,0,pink
2,1.0,1.0,1.0,90.0,2,0,18,93.0,0,pink
4,1.5,3.0,2.0,235.0,1,338,6,83.0,3,
2,1.0,1.0,1.0,155.0,1,338,1,100.0,3,
2,1.0,1.0,1.0,155.0,1,323,5,92.0,3,
2,1.0,1.0,1.0,60.0,1,0,3,93.0,0,pink
4,1.0,2.0,2.0,250.0,1,0,3,100.0,0,pink
4,1.5,2.0,4.0,199.0,2,27,13,100.0,0,pink
4,1.0,2.0,4.0,100.0,1,0,14,93.0,0,pink
4,1.5,2.0,2.0,162.0,3,10,9,100.0,0,pink
2,1.0,1.0,1.0,155.0,2,14,24,96.0,0,pink
2,1.0,1.0,1.0,80.0,1,0,2,100.0,0,pink
6,1.0,3.0,6.0,210.0,4,14,36,98.0,0,pink
2,1.0,1.0,1.0,109.0,1,0,8,95.0,0,pink
3,1.0,1.0,2.0,160.0,2,14,55,97.0,0,pink
4,1.0,2.0,2.0,127.0,1,333,19,95.0,3,
4,1.0,2.0,2.0,195.0,3,61,10,93.0,0,pink
4,1.5,1.0,2.0,89.0,2,0,3,93.0,0,pink
2,1.0,1.0,1.0,82.0,2,230,174,96.0,3,
4,1.0,2.0,4.0,200.0,4,0,1,100.0,0,pink
2,1.0,0.0,1.0,100.0,1,0,1,100.0,0,pink
1,1.0,1.0,1.0,85.0,1,365,0,97.0,3,
2,1.0,1.0,1.0,85.0,1,269,25,96.0,3,
2,1.0,1.0,1.0,125.0,1,336,20,98.0,3,
2,1.0,1.0,1.0,125.0,1,0,3,93.0,0,pink
3,1.5,1.0,2.0,110.0,1,56,66,94.0,0,pink
2,1.0,1.0,1.0,60.0,1,40,226,94.0,0,pink
4,1.0,2.0,2.0,150.0,1,0,0,97.0,0,pink
3,1.0,2.0,2.0,90.0,2,87,42,97.0,0,pink
2,1.0,1.0,1.0,80.0,1,0,29,95.0,0,pink
4,1.0,3.0,3.0,200.0,1,10,10,96.0,0,pink
2,1.5,1.0,1.0,50.0,2,219,273,97.0,3,
3,1.0,2.0,2.0,160.0,1,9,46,98.0,0,pink
4,1.0,2.0,2.0,144.0,3,0,22,99.0,0,pink
2,1.0,1.0,1.0,110.0,1,0,3,73.0,0,pink
4,1.0,4.0,6.0,110.0,1,2,15,95.0,0,pink
3,1.0,1.0,1.0,107.0,2,70,42,96.0,0,pink
3,1.0,2.0,2.0,250.0,3,0,8,93.0,0,pink
2,1.0,1.0,1.0,110.0,1,0,17,100.0,0,pink
3,1.0,1.0,2.0,110.0,2,0,41,92.0,0,pink
4,1.0,2.0,3.0,145.0,1,0,46,97.0,0,pink
2,1.0,1.0,1.0,85.0,1,181,30,96.0,3,
3,1.0,2.0,2.0,190.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,80.0,1,0,2,90.0,0,pink
2,1.0,1.0,1.0,100.0,1,0,4,95.0,0,pink
2,1.0,0.0,1.0,95.0,1,2,37,97.0,0,pink
2,1.5,1.0,1.0,50.0,1,0,4,90.0,0,pink
2,1.0,1.0,1.0,75.0,1,360,38,95.0,3,
4,1.0,2.0,2.0,300.0,4,0,7,90.0,0,pink
4,1.0,3.0,3.0,107.0,1,295,17,100.0,3,
2,1.5,1.0,1.0,58.0,1,0,8,100.0,0,pink
4,1.0,3.0,4.0,150.0,1,0,29,94.0,0,pink
2,1.0,1.0,1.0,70.0,1,0,12,97.0,0,pink
4,1.5,2.0,4.0,135.0,3,0,2,100.0,0,pink
3,1.0,0.0,2.0,125.0,1,9,31,95.0,0,pink
2,1.0,1.0,1.0,100.0,1,0,6,100.0,0,pink
2,1.5,1.0,1.0,300.0,1,338,3,100.0,3,
3,1.0,2.0,1.0,90.0,3,0,4,100.0,0,pink
2,1.0,1.0,1.0,130.0,1,43,20,93.0,0,pink
2,1.0,1.0,1.0,120.0,1,155,6,96.0,3,
2,1.0,1.0,1.0,89.0,1,0,0,97.0,0,pink
4,1.0,2.0,2.0,195.0,1,0,0,97.0,0,pink
5,1.0,3.0,3.0,118.0,1,0,1,97.0,0,pink
2,1.0,1.0,1.0,175.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,139.0,1,0,42,99.0,0,pink
2,2.0,1.0,1.0,95.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,110.0,1,0,9,100.0,0,pink
2,1.0,1.0,1.0,100.0,1,0,0,97.0,0,pink
4,1.5,2.0,2.0,121.0,2,0,12,98.0,0,pink
5,1.0,3.0,3.0,389.0,1,0,15,99.0,1,purple
2,1.0,0.0,1.0,82.0,2,0,34,96.0,0,pink
4,1.0,1.0,2.0,149.0,2,0,6,90.0,0,pink
2,1.0,1.0,1.0,85.0,1,0,7,89.0,0,pink
1,1.0,1.0,1.0,27.0,1,0,1,100.0,0,pink
3,1.0,2.0,2.0,90.0,1,0,7,91.0,0,pink
3,1.5,1.0,2.0,99.0,2,272,2,100.0,3,
7,1.5,3.0,3.0,280.0,5,245,34,95.0,3,
4,1.0,2.0,2.0,130.0,2,3,17,94.0,0,pink
2,1.0,1.0,2.0,80.0,2,0,11,100.0,0,pink
2,1.0,1.0,1.0,99.0,2,0,30,96.0,0,pink
2,1.0,1.0,1.0,120.0,1,0,1,100.0,0,pink
4,1.0,2.0,2.0,165.0,2,0,3,93.0,0,pink
2,1.0,1.0,1.0,80.0,1,0,7,97.0,0,pink
4,1.0,1.0,2.0,160.0,2,3,19,98.0,0,pink
3,1.0,1.0,2.0,120.0,2,0,20,98.0,0,pink
2,1.0,1.0,1.0,99.0,1,12,23,92.0,0,pink
2,1.0,1.0,1.0,120.0,1,3,25,99.0,0,pink
2,1.0,1.0,1.0,100.0,1,207,284,99.0,3,
2,1.0,1.0,1.0,130.0,1,0,2,100.0,0,pink
2,1.0,1.0,1.0,99.0,2,0,10,96.0,0,pink
2,1.0,1.0,1.0,87.0,1,8,15,96.0,0,pink
4,1.0,2.0,4.0,249.0,1,200,59,95.0,3,
2,1.5,1.0,1.0,140.0,2,21,15,99.0,0,pink
4,2.0,2.0,2.0,495.0,1,284,2,100.0,1,purple
2,1.0,1.0,1.0,95.0,1,0,34,96.0,0,pink
3,1.0,1.0,2.0,99.0,1,0,8,93.0,0,pink
3,1.0,2.0,3.0,170.0,3,0,24,95.0,0,pink
2,1.0,1.0,1.0,175.0,1,356,21,96.0,3,
2,1.0,1.0,1.0,100.0,1,238,199,98.0,3,
4,1.0,2.0,2.0,165.0,2,0,49,93.0,0,pink
2,1.0,2.0,1.0,125.0,3,0,6,97.0,0,pink
2,1.0,0.0,1.0,75.0,1,130,266,95.0,3,
4,1.0,1.0,2.0,120.0,2,242,77,95.0,3,
2,1.0,1.0,1.0,95.0,1,0,9,98.0,0,pink
2,1.0,1.0,2.0,70.0,1,0,23,98.0,0,pink
2,1.0,1.0,1.0,100.0,1,0,5,92.0,0,pink
2,1.0,1.0,1.0,71.0,1,1,47,80.0,0,pink
2,1.0,1.0,1.0,100.0,1,0,1,100.0,0,pink
2,1.0,1.0,2.0,165.0,1,0,1,100.0,0,pink
2,1.0,1.0,1.0,100.0,1,0,1,100.0,0,pink
3,1.0,1.0,2.0,149.0,2,72,26,97.0,0,pink
2,1.0,0.0,1.0,175.0,1,0,12,90.0,0,pink
2,1.0,1.0,1.0,175.0,1,0,1,80.0,0,pink
4,1.0,2.0,2.0,180.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,99.0,2,0,8,95.0,0,pink
2,1.0,1.0,1.0,65.0,1,0,3,100.0,0,pink
4,1.0,1.0,2.0,250.0,2,20,47,99.0,0,pink
2,1.0,1.0,2.0,148.0,1,66,11,91.0,0,pink
4,1.0,2.0,2.0,100.0,3,27,51,98.0,0,pink
4,1.0,2.0,2.0,125.0,2,0,8,98.0,0,pink
2,1.0,0.0,1.0,80.0,2,198,257,93.0,3,
2,1.0,2.0,1.0,100.0,1,0,13,97.0,0,pink
2,1.0,1.0,1.0,115.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,90.0,1,4,20,95.0,0,pink
2,1.0,1.0,1.0,100.0,1,291,8,100.0,3,
2,1.0,1.0,1.0,200.0,1,0,13,98.0,0,pink
5,1.0,3.0,4.0,140.0,1,147,6,96.0,3,
2,1.0,1.0,1.0,100.0,1,9,2,100.0,0,pink
2,1.0,0.0,1.0,87.0,1,0,156,99.0,0,pink
2,1.0,1.0,2.0,79.0,1,53,145,94.0,0,pink
4,1.0,1.0,4.0,100.0,2,24,3,87.0,0,pink
2,1.0,1.0,1.0,125.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,125.0,1,0,16,99.0,0,pink
2,1.0,0.0,1.0,95.0,1,323,172,91.0,3,
2,1.0,1.0,1.0,200.0,5,20,7,100.0,0,pink
2,1.0,1.0,1.0,75.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,90.0,1,0,16,94.0,0,pink
2,1.0,1.0,1.0,150.0,1,0,14,89.0,0,pink
2,1.0,0.0,1.0,95.0,1,0,19,86.0,0,pink
2,2.0,1.0,1.0,75.0,1,0,6,90.0,0,pink
1,1.0,1.0,1.0,40.0,1,0,111,97.0,0,pink
2,1.0,1.0,1.0,140.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,100.0,2,6,38,97.0,0,pink
4,1.0,2.0,2.0,180.0,1,0,4,90.0,0,pink
4,1.0,2.0,2.0,130.0,2,0,14,91.0,0,pink
4,1.5,2.0,4.0,150.0,1,0,3,93.0,0,pink
4,1.5,3.0,2.0,125.0,2,0,20,98.0,0,pink
2,1.0,1.0,1.0,84.0,1,0,23,95.0,0,pink
2,1.0,1.0,1.0,165.0,1,17,7,100.0,0,pink
2,1.0,1.0,1.0,110.0,1,0,14,96.0,0,pink
2,1.0,1.0,1.0,127.0,2,0,2,60.0,0,pink
4,1.0,2.0,3.0,195.0,1,0,54,92.0,0,pink
2,1.0,1.0,1.0,95.0,1,0,13,97.0,0,pink
2,1.0,1.0,1.0,58.0,1,211,165,92.0,3,
2,1.0,1.0,1.0,69.0,2,0,2,90.0,0,pink
2,1.0,1.0,1.0,85.0,2,0,10,96.0,0,pink
4,1.5,2.0,3.0,450.0,4,282,25,96.0,1,purple
3,1.0,2.0,2.0,195.0,3,0,17,99.0,0,pink
1,1.0,2.0,2.0,70.0,1,0,0,97.0,0,pink
4,1.0,2.0,2.0,185.0,4,0,7,91.0,0,pink
4,1.5,3.0,2.0,129.0,2,0,32,98.0,0,pink
3,1.0,1.0,1.0,140.0,2,21,22,99.0,0,pink
2,1.0,1.0,1.0,80.0,1,0,19,95.0,0,pink
2,1.0,1.0,1.0,89.0,2,309,273,96.0,3,
2,1.0,1.0,1.0,79.0,1,0,6,100.0,0,pink
2,1.0,1.0,1.0,100.0,2,0,5,92.0,0,pink
4,1.0,3.0,4.0,180.0,1,0,2,100.0,0,pink
2,2.0,2.0,1.0,165.0,2,0,2,70.0,0,pink
4,1.0,2.0,2.0,150.0,2,0,30,97.0,0,pink
4,1.0,2.0,2.0,200.0,1,0,12,93.0,0,pink
1,1.5,1.0,1.0,28.0,1,0,0,97.0,0,pink
1,1.0,1.0,1.0,49.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,99.0,1,2,73,98.0,0,pink
4,1.5,2.0,3.0,315.0,3,38,11,98.0,1,purple
2,1.0,1.0,1.0,120.0,2,0,12,98.0,0,pink
3,1.0,2.0,2.0,130.0,2,119,36,97.0,0,pink
2,0.5,1.0,1.0,80.0,1,0,42,88.0,0,pink
4,1.0,1.0,4.0,129.0,4,0,135,97.0,0,pink
2,1.0,1.0,1.0,70.0,2,0,16,90.0,0,pink
4,2.0,2.0,2.0,250.0,1,0,20,98.0,0,pink
4,1.0,2.0,2.0,250.0,4,225,18,91.0,3,
2,1.0,1.0,1.0,90.0,1,0,2,100.0,0,pink
2,1.0,1.0,1.0,110.0,1,18,21,99.0,0,pink
4,1.5,2.0,2.0,220.0,2,0,7,100.0,0,pink
2,1.0,1.0,1.0,100.0,1,0,10,96.0,0,pink
4,1.5,2.0,2.0,160.0,4,0,13,97.0,0,pink
2,1.0,1.0,1.0,110.0,1,0,2,90.0,0,pink
2,1.0,1.0,1.0,115.0,2,23,30,92.0,0,pink
4,1.0,3.0,2.0,120.0,2,75,24,95.0,0,pink
4,1.0,2.0,2.0,105.0,2,0,24,99.0,0,pink
2,1.0,1.0,1.0,40.0,1,0,1,100.0,0,pink
2,1.0,1.0,1.0,225.0,1,298,30,96.0,3,
2,1.0,1.0,1.0,110.0,1,0,16,88.0,0,pink
2,1.5,1.0,1.0,100.0,1,0,8,95.0,0,pink
2,1.0,1.0,2.0,120.0,1,0,1,80.0,0,pink
4,1.0,2.0,2.0,99.0,2,0,4,90.0,0,pink
2,1.0,1.0,1.0,100.0,2,0,15,96.0,0,pink
2,1.0,1.0,1.0,99.0,1,2,60,95.0,0,pink
2,1.0,1.0,1.0,110.0,1,0,2,90.0,0,pink
4,1.0,2.0,2.0,170.0,1,95,1,80.0,0,pink
4,1.0,3.0,2.0,250.0,4,0,36,95.0,0,pink
2,1.0,1.0,1.0,99.0,1,169,34,99.0,3,
4,1.0,3.0,3.0,125.0,1,0,3,100.0,0,pink
1,1.0,0.0,1.0,55.0,1,0,0,97.0,0,pink
4,1.0,2.0,2.0,111.0,1,0,18,96.0,0,pink
2,1.0,1.0,1.0,140.0,2,0,19,92.0,0,pink
2,1.0,1.0,1.0,91.0,1,0,35,93.0,0,pink
4,2.0,1.0,4.0,269.0,1,0,1,97.0,0,pink
2,1.0,1.0,1.0,150.0,1,333,15,99.0,3,
2,1.0,1.0,1.0,120.0,2,36,23,99.0,0,pink
3,1.5,2.0,1.0,180.0,2,4,15,99.0,0,pink
2,1.0,1.0,1.0,110.0,1,0,2,100.0,0,pink
4,1.5,2.0,2.0,100.0,1,0,11,93.0,0,pink
2,1.0,1.0,1.0,110.0,1,0,34,99.0,0,pink
6,1.0,3.0,3.0,240.0,1,0,17,97.0,0,pink
4,1.5,2.0,2.0,125.0,1,0,23,95.0,0,pink
2,2.0,1.0,1.0,60.0,1,0,3,93.0,0,pink
2,1.0,1.0,1.0,75.0,1,59,237,94.0,0,pink
5,1.0,2.0,4.0,156.0,4,0,5,88.0,0,pink
4,2.0,2.0,2.0,267.0,1,0,23,99.0,0,pink
2,1.0,1.0,1.0,88.0,2,0,5,84.0,0,pink
2,1.0,1.0,1.0,110.0,1,0,26,98.0,0,pink
4,1.0,2.0,2.0,220.0,2,364,14,100.0,3,
4,1.5,2.0,4.0,184.0,1,308,56,94.0,3,
3,1.0,2.0,3.0,170.0,1,0,6,100.0,0,pink
2,1.0,1.0,1.0,95.0,1,0,12,98.0,0,pink
4,1.5,2.0,3.0,170.0,2,101,1,80.0,0,pink
4,1.0,2.0,2.0,150.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,95.0,1,10,31,99.0,0,pink
1,1.5,1.0,1.0,50.0,1,0,28,96.0,0,pink
4,0.5,2.0,2.0,185.0,1,15,11,100.0,0,pink
2,1.0,1.0,1.0,140.0,1,193,17,93.0,3,
2,1.0,1.0,1.0,95.0,2,3,47,96.0,0,pink
2,0.5,0.0,1.0,75.0,1,0,8,94.0,0,pink
2,1.0,1.0,1.0,60.0,1,0,1,97.0,0,pink
4,1.0,2.0,3.0,295.0,1,251,76,95.0,3,
2,1.0,1.0,1.0,85.0,1,362,43,89.0,3,
4,1.0,1.0,2.0,400.0,1,165,4,100.0,1,purple
2,1.0,1.0,2.0,95.0,1,229,25,98.0,3,
2,1.0,0.0,1.0,75.0,1,0,5,96.0,0,pink
2,1.0,1.0,1.0,150.0,1,0,4,100.0,0,pink
2,1.0,1.0,1.0,115.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,115.0,2,0,10,96.0,0,pink
2,1.0,1.0,1.0,95.0,1,0,15,95.0,0,pink
2,1.0,1.0,1.0,200.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,135.0,1,291,0,97.0,3,
2,1.0,1.0,1.0,99.0,1,0,30,97.0,0,pink
2,1.0,1.0,1.0,150.0,1,0,17,100.0,0,pink
4,1.0,2.0,2.0,169.0,4,43,14,98.0,0,pink
4,1.0,1.0,1.0,140.0,1,0,2,90.0,0,pink
4,1.0,3.0,2.0,200.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,75.0,1,0,5,100.0,0,pink
4,1.0,4.0,4.0,139.0,1,0,2,100.0,0,pink
4,1.0,3.0,1.0,145.0,1,0,1,100.0,0,pink
2,1.0,1.0,1.0,120.0,2,0,25,94.0,0,pink
3,1.0,1.0,1.0,149.0,2,0,10,94.0,0,pink
4,1.0,2.0,2.0,99.0,2,59,36,94.0,0,pink
2,1.0,1.0,1.0,80.0,1,0,15,97.0,0,pink
3,1.0,2.0,2.0,220.0,2,0,6,93.0,0,pink
2,1.0,1.0,1.0,90.0,1,0,2,100.0,0,pink
2,1.0,1.0,1.0,150.0,1,0,15,100.0,0,pink
2,1.0,1.0,1.0,150.0,1,0,25,99.0,0,pink
4,1.0,3.0,4.0,130.0,3,3,20,98.0,0,pink
3,1.0,2.0,2.0,199.0,1,0,13,97.0,0,pink
3,1.0,1.0,1.0,160.0,2,214,27,98.0,3,
2,1.0,1.0,1.0,101.0,1,0,79,93.0,0,pink
4,1.0,1.0,1.0,125.0,1,0,4,95.0,0,pink
2,1.0,1.0,1.0,80.0,1,12,19,88.0,0,pink
4,1.5,2.0,3.0,450.0,2,38,15,97.0,1,purple
2,1.0,1.0,1.0,84.0,1,6,28,95.0,0,pink
2,1.5,1.0,1.0,65.0,1,0,1,80.0,0,pink
2,1.0,1.0,1.0,99.0,2,0,27,99.0,0,pink
4,1.0,1.0,2.0,140.0,2,284,43,89.0,3,
4,1.0,3.0,3.0,600.0,1,269,2,100.0,1,purple
2,1.0,1.0,1.0,115.0,1,291,286,90.0,3,
2,1.0,1.0,1.0,65.0,1,0,1,100.0,0,pink
3,1.5,2.0,2.0,165.0,1,0,0,97.0,0,pink
2,1.0,1.0,1.0,92.0,1,0,5,100.0,0,pink
4,1.0,2.0,2.0,175.0,2,0,1,100.0,0,pink
4,1.5,2.0,2.0,198.0,1,0,6,100.0,0,pink
2,1.0,1.0,1.0,175.0,2,176,27,99.0,3,
2,1.0,1.0,1.0,101.0,1,9,22,94.0,0,pink
4,1.5,3.0,3.0,450.0,1,178,22,87.0,1,purple
4,1.0,2.0,2.0,120.0,1,0,9,93.0,0,pink
2,1.0,1.0,1.0,80.0,1,0,0,97.0,0,pink
2,1.0,1.0,2.0,100.0,2,0,34,98.0,0,pink
4,1.5,2.0,2.0,799.0,1,180,17,96.0,1,purple
2,1.0,1.0,1.0,125.0,1,0,1,100.0,0,pink
2,1.0,1.0,2.0,115.0,2,0,8,98.0,0,pink
4,1.0,2.0,2.0,175.0,2,8,25,99.0,0,pink
2,1.0,1.0,1.0,126.0,1,7,16,99.0,0,pink
2,1.0,1.0,1.0,90.0,1,0,5,100.0,0,pink
2,1.0,1.0,1.0,85.0,1,0,10,98.0,0,pink
2,1.0,1.0,1.0,100.0,1,0,11,98.0,0,pink
4,1.5,2.0,3.0,198.0,4,0,30,96.0,0,pink
4,1.0,1.0,1.0,120.0,2,32,18,98.0,0,pink
1,1.0,1.0,1.0,40.0,1,330,16,95.0,3,
2,1.0,1.0,1.0,179.0,1,0,0,97.0,0,pink
3,0.0,1.0,1.0,50.0,1,0,11,67.0,0,pink
2,1.0,1.0,1.0,140.0,1,0,16,98.0,0,pink
2,1.0,1.0,1.0,115.0,1,23,39,94.0,0,pink
2,1.0,1.0,1.0,110.0,1,0,4,90.0,0,pink
2,1.0,1.0,2.0,120.0,1,0,3,100.0,0,pink
4,1.0,3.0,3.0,176.0,1,67,0,97.0,0,pink
2,1.0,1.0,1.0,90.0,1,0,1,100.0,0,pink
7,1.0,4.0,7.0,299.0,1,0,0,97.0,0,pink
3,1.0,1.0,1.0,28.0,2,0,23,99.0,0,pink
2,1.0,0.0,1.0,120.0,1,0,61,91.0,0,pink
6,1.0,2.0,3.0,78.0,1,0,7,91.0,0,pink
4,1.5,3.0,3.0,145.0,2,3,19,97.0,0,pink
4,1.0,1.0,2.0,100.0,1,0,3,100.0,0,pink
2,1.0,1.0,1.0,130.0,1,76,114,98.0,0,pink
2,1.0,1.0,1.0,175.0,1,0,25,94.0,0,pink
2,1.0,1.0,1.0,80.0,1,0,3,80.0,0,pink
2,1.0,1.0,1.0,119.0,1,9,21,99.0,0,pink
2,1.0,2.0,1.0,99.0,1,0,0,97.0,0,pink
3,1.0,1.0,1.0,90.0,1,0,10,100.0,0,pink
4,1.0,2.0,2.0,170.0,1,0,2,90.0,0,pink
2,1.0,1.0,1.0,95.0,1,0,43,95.0,0,pink
4,1.0,1.0,2.0,240.0,2,0,21,98.0,0,pink
2,1.0,0.0,1.0,140.0,2,317,162,98.0,3,
2,1.0,1.0,1.0,70.0,1,0,2,100.0,0,pink
2,1.0,1.0,1.0,95.0,1,0,13,95.0,0,pink
2,1.0,1.0,1.0,81.0,1,339,243,97.0,3,
2,2.0,1.0,1.0,90.0,2,0,11,91.0,0,pink
2,1.0,1.0,1.0,100.0,1,0,38,94.0,0,pink
4,1.0,2.0,2.0,85.0,1,1,12,100.0,0,pink
4,1.0,2.0,2.0,159.0,2,0,1,100.0,0,pink
2,1.0,1.0,1.0,74.0,1,0,3,87.0,0,pink
2,1.0,1.0,1.0,100.0,1,0,1,80.0,0,pink
2,1.0,1.0,1.0,120.0,1,0,10,96.0,0,pink
2,1.0,1.0,2.0,160.0,2,255,43,87.0,3,
3,1.0,2.0,1.0,130.0,3,26,38,96.0,0,pink
2,1.0,1.0,1.0,65.0,1,87,71,95.0,0,pink
2,1.0,0.0,1.0,110.0,1,0,2,80.0,0,pink
2,1.0,1.0,1.0,130.0,1,45,32,96.0,0,pink
3,1.0,1.0,2.0,150.0,1,354,8,98.0,3,
2,1.0,1.0,1.0,73.0,2,0,28,89.0,0,pink
2,1.0,1.0,1.0,75.0,2,157,9,91.0,3,
4,1.0,1.0,2.0,200.0,2,73,50,98.0,0,pink
2,1.0,1.0,1.0,91.0,1,0,22,93.0,0,pink
2,1.0,1.0,1.0,150.0,1,0,5,80.0,0,pink
2,1.0,1.0,1.0,138.0,1,66,24,98.0,0,pink
4,1.0,1.0,2.0,110.0,2,0,11,90.0,0,pink
2,1.0,1.0,2.0,89.0,1,0,10,96.0,0,pink
2,1.5,1.0,1.0,150.0,1,0,36,99.0,0,pink
4,1.0,2.0,2.0,200.0,1,10,24,88.0,0,pink
2,1.0,1.0,1.0,90.0,1,8,9,96.0,0,pink
2,1.0,1.0,1.0,250.0,1,0,14,89.0,0,pink
2,1.0,1.0,1.0,69.0,1,0,1,100.0,0,pink
2,1.0,0.0,1.0,110.0,1,0,1,100.0,0,pink
4,1.5,2.0,2.0,175.0,2,243,40,94.0,3,
2,1.5,1.0,1.0,65.0,1,0,19,95.0,0,pink
2,1.0,1.0,1.0,99.0,1,2,22,99.0,0,pink
2,1.0,1.0,1.0,120.0,1,0,8,98.0,0,pink
2,1.0,0.0,1.0,115.0,1,83,149,99.0,0,pink
